id,name,acronym,parent_structure_id,depth,structure_id_path,safe_name
741,Ventral posteromedial nucleus of the thalamus parvicellular part,VPMpc,709.0,8,/997/8/343/1129/549/864/637/709/741/,Ventral posteromedial nucleus of the thalamus parvicellular part
563807435,Posterior triangular thalamic nucleus,PoT,637.0,7,/997/8/343/1129/549/864/637/563807435/,Posterior triangular thalamic nucleus
406,Subparafascicular nucleus,SPF,864.0,6,/997/8/343/1129/549/864/406/,Subparafascicular nucleus
414,Subparafascicular nucleus magnocellular part,SPFm,406.0,7,/997/8/343/1129/549/864/406/414/,Subparafascicular nucleus magnocellular part
422,Subparafascicular nucleus parvicellular part,SPFp,406.0,7,/997/8/343/1129/549/864/406/422/,Subparafascicular nucleus parvicellular part
609,Subparafascicular area,SPA,864.0,6,/997/8/343/1129/549/864/609/,Subparafascicular area
1044,Peripeduncular nucleus,PP,864.0,6,/997/8/343/1129/549/864/1044/,Peripeduncular nucleus
1008,Geniculate group dorsal thalamus,GENd,864.0,6,/997/8/343/1129/549/864/1008/,Geniculate group dorsal thalamus
475,Medial geniculate complex,MG,1008.0,7,/997/8/343/1129/549/864/1008/475/,Medial geniculate complex
1072,Medial geniculate complex dorsal part,MGd,475.0,8,/997/8/343/1129/549/864/1008/475/1072/,Medial geniculate complex dorsal part
1079,Medial geniculate complex ventral part,MGv,475.0,8,/997/8/343/1129/549/864/1008/475/1079/,Medial geniculate complex ventral part
1088,Medial geniculate complex medial part,MGm,475.0,8,/997/8/343/1129/549/864/1008/475/1088/,Medial geniculate complex medial part
170,Dorsal part of the lateral geniculate complex,LGd,1008.0,7,/997/8/343/1129/549/864/1008/170/,Dorsal part of the lateral geniculate complex
496345664,Dorsal part of the lateral geniculate complex shell,LGd-sh,170.0,8,/997/8/343/1129/549/864/1008/170/496345664/,Dorsal part of the lateral geniculate complex shell
496345668,Dorsal part of the lateral geniculate complex core,LGd-co,170.0,8,/997/8/343/1129/549/864/1008/170/496345668/,Dorsal part of the lateral geniculate complex core
496345672,Dorsal part of the lateral geniculate complex ipsilateral zone,LGd-ip,170.0,8,/997/8/343/1129/549/864/1008/170/496345672/,Dorsal part of the lateral geniculate complex ipsilateral zone
856,Thalamus polymodal association cortex related,DORpm,549.0,5,/997/8/343/1129/549/856/,Thalamus polymodal association cortex related
138,Lateral group of the dorsal thalamus,LAT,856.0,6,/997/8/343/1129/549/856/138/,Lateral group of the dorsal thalamus
218,Lateral posterior nucleus of the thalamus,LP,138.0,7,/997/8/343/1129/549/856/138/218/,Lateral posterior nucleus of the thalamus
1020,Posterior complex of the thalamus,PO,138.0,7,/997/8/343/1129/549/856/138/1020/,Posterior complex of the thalamus
1029,Posterior limiting nucleus of the thalamus,POL,138.0,7,/997/8/343/1129/549/856/138/1029/,Posterior limiting nucleus of the thalamus
325,Suprageniculate nucleus,SGN,138.0,7,/997/8/343/1129/549/856/138/325/,Suprageniculate nucleus
560581551,Ethmoid nucleus of the thalamus,Eth,138.0,7,/997/8/343/1129/549/856/138/560581551/,Ethmoid nucleus of the thalamus
560581555,Retroethmoid nucleus,REth,138.0,7,/997/8/343/1129/549/856/138/560581555/,Retroethmoid nucleus
239,Anterior group of the dorsal thalamus,ATN,856.0,6,/997/8/343/1129/549/856/239/,Anterior group of the dorsal thalamus
255,Anteroventral nucleus of thalamus,AV,239.0,7,/997/8/343/1129/549/856/239/255/,Anteroventral nucleus of thalamus
127,Anteromedial nucleus,AM,239.0,7,/997/8/343/1129/549/856/239/127/,Anteromedial nucleus
1096,Anteromedial nucleus dorsal part,AMd,127.0,8,/997/8/343/1129/549/856/239/127/1096/,Anteromedial nucleus dorsal part
1104,Anteromedial nucleus ventral part,AMv,127.0,8,/997/8/343/1129/549/856/239/127/1104/,Anteromedial nucleus ventral part
64,Anterodorsal nucleus,AD,239.0,7,/997/8/343/1129/549/856/239/64/,Anterodorsal nucleus
1120,Interanteromedial nucleus of the thalamus,IAM,239.0,7,/997/8/343/1129/549/856/239/1120/,Interanteromedial nucleus of the thalamus
1113,Interanterodorsal nucleus of the thalamus,IAD,239.0,7,/997/8/343/1129/549/856/239/1113/,Interanterodorsal nucleus of the thalamus
155,Lateral dorsal nucleus of thalamus,LD,239.0,7,/997/8/343/1129/549/856/239/155/,Lateral dorsal nucleus of thalamus
444,Medial group of the dorsal thalamus,MED,856.0,6,/997/8/343/1129/549/856/444/,Medial group of the dorsal thalamus
59,Intermediodorsal nucleus of the thalamus,IMD,444.0,7,/997/8/343/1129/549/856/444/59/,Intermediodorsal nucleus of the thalamus
362,Mediodorsal nucleus of thalamus,MD,444.0,7,/997/8/343/1129/549/856/444/362/,Mediodorsal nucleus of thalamus
617,Mediodorsal nucleus of the thalamus central part,MDc,362.0,8,/997/8/343/1129/549/856/444/362/617/,Mediodorsal nucleus of the thalamus central part
626,Mediodorsal nucleus of the thalamus lateral part,MDl,362.0,8,/997/8/343/1129/549/856/444/362/626/,Mediodorsal nucleus of the thalamus lateral part
636,Mediodorsal nucleus of the thalamus medial part,MDm,362.0,8,/997/8/343/1129/549/856/444/362/636/,Mediodorsal nucleus of the thalamus medial part
366,Submedial nucleus of the thalamus,SMT,444.0,7,/997/8/343/1129/549/856/444/366/,Submedial nucleus of the thalamus
1077,Perireunensis nucleus,PR,444.0,7,/997/8/343/1129/549/856/444/1077/,Perireunensis nucleus
571,Midline group of the dorsal thalamus,MTN,856.0,6,/997/8/343/1129/549/856/571/,Midline group of the dorsal thalamus
149,Paraventricular nucleus of the thalamus,PVT,571.0,7,/997/8/343/1129/549/856/571/149/,Paraventricular nucleus of the thalamus
15,Parataenial nucleus,PT,571.0,7,/997/8/343/1129/549/856/571/15/,Parataenial nucleus
181,Nucleus of reuniens,RE,571.0,7,/997/8/343/1129/549/856/571/181/,Nucleus of reuniens
560581559,Xiphoid thalamic nucleus,Xi,571.0,7,/997/8/343/1129/549/856/571/560581559/,Xiphoid thalamic nucleus
51,Intralaminar nuclei of the dorsal thalamus,ILM,856.0,6,/997/8/343/1129/549/856/51/,Intralaminar nuclei of the dorsal thalamus
189,Rhomboid nucleus,RH,51.0,7,/997/8/343/1129/549/856/51/189/,Rhomboid nucleus
599,Central medial nucleus of the thalamus,CM,51.0,7,/997/8/343/1129/549/856/51/599/,Central medial nucleus of the thalamus
907,Paracentral nucleus,PCN,51.0,7,/997/8/343/1129/549/856/51/907/,Paracentral nucleus
575,Central lateral nucleus of the thalamus,CL,51.0,7,/997/8/343/1129/549/856/51/575/,Central lateral nucleus of the thalamus
930,Parafascicular nucleus,PF,51.0,7,/997/8/343/1129/549/856/51/930/,Parafascicular nucleus
560581563,Posterior intralaminar thalamic nucleus,PIL,51.0,7,/997/8/343/1129/549/856/51/560581563/,Posterior intralaminar thalamic nucleus
262,Reticular nucleus of the thalamus,RT,856.0,6,/997/8/343/1129/549/856/262/,Reticular nucleus of the thalamus
1014,Geniculate group ventral thalamus,GENv,856.0,6,/997/8/343/1129/549/856/1014/,Geniculate group ventral thalamus
27,Intergeniculate leaflet of the lateral geniculate complex,IGL,1014.0,7,/997/8/343/1129/549/856/1014/27/,Intergeniculate leaflet of the lateral geniculate complex
563807439,Intermediate geniculate nucleus,IntG,1014.0,7,/997/8/343/1129/549/856/1014/563807439/,Intermediate geniculate nucleus
178,Ventral part of the lateral geniculate complex,LGv,1014.0,7,/997/8/343/1129/549/856/1014/178/,Ventral part of the lateral geniculate complex
300,Ventral part of the lateral geniculate complex lateral zone,LGvl,178.0,8,/997/8/343/1129/549/856/1014/178/300/,Ventral part of the lateral geniculate complex lateral zone
316,Ventral part of the lateral geniculate complex medial zone,LGvm,178.0,8,/997/8/343/1129/549/856/1014/178/316/,Ventral part of the lateral geniculate complex medial zone
321,Subgeniculate nucleus,SubG,1014.0,7,/997/8/343/1129/549/856/1014/321/,Subgeniculate nucleus
958,Epithalamus,EPI,856.0,6,/997/8/343/1129/549/856/958/,Epithalamus
483,Medial habenula,MH,958.0,7,/997/8/343/1129/549/856/958/483/,Medial habenula
186,Lateral habenula,LH,958.0,7,/997/8/343/1129/549/856/958/186/,Lateral habenula
953,Pineal body,PIN,958.0,7,/997/8/343/1129/549/856/958/953/,Pineal body
1097,Hypothalamus,HY,1129.0,4,/997/8/343/1129/1097/,Hypothalamus
157,Periventricular zone,PVZ,1097.0,5,/997/8/343/1129/1097/157/,Periventricular zone
390,Supraoptic nucleus,SO,157.0,6,/997/8/343/1129/1097/157/390/,Supraoptic nucleus
332,Accessory supraoptic group,ASO,157.0,6,/997/8/343/1129/1097/157/332/,Accessory supraoptic group
432,Nucleus circularis,NC,332.0,7,/997/8/343/1129/1097/157/332/432/,Nucleus circularis
38,Paraventricular hypothalamic nucleus,PVH,157.0,6,/997/8/343/1129/1097/157/38/,Paraventricular hypothalamic nucleus
71,Paraventricular hypothalamic nucleus magnocellular division,PVHm,38.0,7,/997/8/343/1129/1097/157/38/71/,Paraventricular hypothalamic nucleus magnocellular division
47,Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part,PVHam,71.0,8,/997/8/343/1129/1097/157/38/71/47/,Paraventricular hypothalamic nucleus magnocellular division anterior magnocellular part
79,Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part,PVHmm,71.0,8,/997/8/343/1129/1097/157/38/71/79/,Paraventricular hypothalamic nucleus magnocellular division medial magnocellular part
103,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part,PVHpm,71.0,8,/997/8/343/1129/1097/157/38/71/103/,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part
652,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part lateral zone,PVHpml,103.0,9,/997/8/343/1129/1097/157/38/71/103/652/,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part lateral zone
660,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part medial zone,PVHpmm,103.0,9,/997/8/343/1129/1097/157/38/71/103/660/,Paraventricular hypothalamic nucleus magnocellular division posterior magnocellular part medial zone
94,Paraventricular hypothalamic nucleus parvicellular division,PVHp,38.0,7,/997/8/343/1129/1097/157/38/94/,Paraventricular hypothalamic nucleus parvicellular division
55,Paraventricular hypothalamic nucleus parvicellular division anterior parvicellular part,PVHap,94.0,8,/997/8/343/1129/1097/157/38/94/55/,Paraventricular hypothalamic nucleus parvicellular division anterior parvicellular part
87,Paraventricular hypothalamic nucleus parvicellular division medial parvicellular part dorsal zone,PVHmpd,94.0,8,/997/8/343/1129/1097/157/38/94/87/,Paraventricular hypothalamic nucleus parvicellular division medial parvicellular part dorsal zone
110,Paraventricular hypothalamic nucleus parvicellular division periventricular part,PVHpv,94.0,8,/997/8/343/1129/1097/157/38/94/110/,Paraventricular hypothalamic nucleus parvicellular division periventricular part
30,Periventricular hypothalamic nucleus anterior part,PVa,157.0,6,/997/8/343/1129/1097/157/30/,Periventricular hypothalamic nucleus anterior part
118,Periventricular hypothalamic nucleus intermediate part,PVi,157.0,6,/997/8/343/1129/1097/157/118/,Periventricular hypothalamic nucleus intermediate part
223,Arcuate hypothalamic nucleus,ARH,157.0,6,/997/8/343/1129/1097/157/223/,Arcuate hypothalamic nucleus
141,Periventricular region,PVR,1097.0,5,/997/8/343/1129/1097/141/,Periventricular region
72,Anterodorsal preoptic nucleus,ADP,141.0,6,/997/8/343/1129/1097/141/72/,Anterodorsal preoptic nucleus
80,Anterior hypothalamic area,AHA,141.0,6,/997/8/343/1129/1097/141/80/,Anterior hypothalamic area
263,Anteroventral preoptic nucleus,AVP,141.0,6,/997/8/343/1129/1097/141/263/,Anteroventral preoptic nucleus
272,Anteroventral periventricular nucleus,AVPV,141.0,6,/997/8/343/1129/1097/141/272/,Anteroventral periventricular nucleus
830,Dorsomedial nucleus of the hypothalamus,DMH,141.0,6,/997/8/343/1129/1097/141/830/,Dorsomedial nucleus of the hypothalamus
668,Dorsomedial nucleus of the hypothalamus anterior part,DMHa,830.0,7,/997/8/343/1129/1097/141/830/668/,Dorsomedial nucleus of the hypothalamus anterior part
676,Dorsomedial nucleus of the hypothalamus posterior part,DMHp,830.0,7,/997/8/343/1129/1097/141/830/676/,Dorsomedial nucleus of the hypothalamus posterior part
684,Dorsomedial nucleus of the hypothalamus ventral part,DMHv,830.0,7,/997/8/343/1129/1097/141/830/684/,Dorsomedial nucleus of the hypothalamus ventral part
452,Median preoptic nucleus,MEPO,141.0,6,/997/8/343/1129/1097/141/452/,Median preoptic nucleus
523,Medial preoptic area,MPO,141.0,6,/997/8/343/1129/1097/141/523/,Medial preoptic area
763,Vascular organ of the lamina terminalis,OV,141.0,6,/997/8/343/1129/1097/141/763/,Vascular organ of the lamina terminalis
914,Posterodorsal preoptic nucleus,PD,141.0,6,/997/8/343/1129/1097/141/914/,Posterodorsal preoptic nucleus
1109,Parastrial nucleus,PS,141.0,6,/997/8/343/1129/1097/141/1109/,Parastrial nucleus
1124,Suprachiasmatic preoptic nucleus,PSCH,141.0,6,/997/8/343/1129/1097/141/1124/,Suprachiasmatic preoptic nucleus
126,Periventricular hypothalamic nucleus posterior part,PVp,141.0,6,/997/8/343/1129/1097/141/126/,Periventricular hypothalamic nucleus posterior part
133,Periventricular hypothalamic nucleus preoptic part,PVpo,141.0,6,/997/8/343/1129/1097/141/133/,Periventricular hypothalamic nucleus preoptic part
347,Subparaventricular zone,SBPV,141.0,6,/997/8/343/1129/1097/141/347/,Subparaventricular zone
286,Suprachiasmatic nucleus,SCH,141.0,6,/997/8/343/1129/1097/141/286/,Suprachiasmatic nucleus
338,Subfornical organ,SFO,141.0,6,/997/8/343/1129/1097/141/338/,Subfornical organ
576073699,Ventromedial preoptic nucleus,VMPO,141.0,6,/997/8/343/1129/1097/141/576073699/,Ventromedial preoptic nucleus
689,Ventrolateral preoptic nucleus,VLPO,141.0,6,/997/8/343/1129/1097/141/689/,Ventrolateral preoptic nucleus
467,Hypothalamic medial zone,MEZ,1097.0,5,/997/8/343/1129/1097/467/,Hypothalamic medial zone
88,Anterior hypothalamic nucleus,AHN,467.0,6,/997/8/343/1129/1097/467/88/,Anterior hypothalamic nucleus
700,Anterior hypothalamic nucleus anterior part,AHNa,88.0,7,/997/8/343/1129/1097/467/88/700/,Anterior hypothalamic nucleus anterior part
708,Anterior hypothalamic nucleus central part,AHNc,88.0,7,/997/8/343/1129/1097/467/88/708/,Anterior hypothalamic nucleus central part
716,Anterior hypothalamic nucleus dorsal part,AHNd,88.0,7,/997/8/343/1129/1097/467/88/716/,Anterior hypothalamic nucleus dorsal part
724,Anterior hypothalamic nucleus posterior part,AHNp,88.0,7,/997/8/343/1129/1097/467/88/724/,Anterior hypothalamic nucleus posterior part
331,Mammillary body,MBO,467.0,6,/997/8/343/1129/1097/467/331/,Mammillary body
210,Lateral mammillary nucleus,LM,331.0,7,/997/8/343/1129/1097/467/331/210/,Lateral mammillary nucleus
491,Medial mammillary nucleus,MM,331.0,7,/997/8/343/1129/1097/467/331/491/,Medial mammillary nucleus
732,Medial mammillary nucleus median part,Mmme,491.0,8,/997/8/343/1129/1097/467/331/491/732/,Medial mammillary nucleus median part
606826647,Medial mammillary nucleus lateral part,Mml,491.0,8,/997/8/343/1129/1097/467/331/491/606826647/,Medial mammillary nucleus lateral part
606826651,Medial mammillary nucleus medial part,Mmm,491.0,8,/997/8/343/1129/1097/467/331/491/606826651/,Medial mammillary nucleus medial part
606826655,Medial mammillary nucleus posterior part,Mmp,491.0,8,/997/8/343/1129/1097/467/331/491/606826655/,Medial mammillary nucleus posterior part
606826659,Medial mammillary nucleus dorsal part,Mmd,491.0,8,/997/8/343/1129/1097/467/331/491/606826659/,Medial mammillary nucleus dorsal part
525,Supramammillary nucleus,SUM,331.0,7,/997/8/343/1129/1097/467/331/525/,Supramammillary nucleus
1110,Supramammillary nucleus lateral part,SUMl,525.0,8,/997/8/343/1129/1097/467/331/525/1110/,Supramammillary nucleus lateral part
1118,Supramammillary nucleus medial part,SUMm,525.0,8,/997/8/343/1129/1097/467/331/525/1118/,Supramammillary nucleus medial part
557,Tuberomammillary nucleus,TM,331.0,7,/997/8/343/1129/1097/467/331/557/,Tuberomammillary nucleus
1126,Tuberomammillary nucleus dorsal part,TMd,557.0,8,/997/8/343/1129/1097/467/331/557/1126/,Tuberomammillary nucleus dorsal part
1,Tuberomammillary nucleus ventral part,TMv,557.0,8,/997/8/343/1129/1097/467/331/557/1/,Tuberomammillary nucleus ventral part
515,Medial preoptic nucleus,MPN,467.0,6,/997/8/343/1129/1097/467/515/,Medial preoptic nucleus
740,Medial preoptic nucleus central part,MPNc,515.0,7,/997/8/343/1129/1097/467/515/740/,Medial preoptic nucleus central part
748,Medial preoptic nucleus lateral part,MPNl,515.0,7,/997/8/343/1129/1097/467/515/748/,Medial preoptic nucleus lateral part
756,Medial preoptic nucleus medial part,MPNm,515.0,7,/997/8/343/1129/1097/467/515/756/,Medial preoptic nucleus medial part
980,Dorsal premammillary nucleus,PMd,467.0,6,/997/8/343/1129/1097/467/980/,Dorsal premammillary nucleus
1004,Ventral premammillary nucleus,PMv,467.0,6,/997/8/343/1129/1097/467/1004/,Ventral premammillary nucleus
63,Paraventricular hypothalamic nucleus descending division,PVHd,467.0,6,/997/8/343/1129/1097/467/63/,Paraventricular hypothalamic nucleus descending division
439,Paraventricular hypothalamic nucleus descending division dorsal parvicellular part,PVHdp,63.0,7,/997/8/343/1129/1097/467/63/439/,Paraventricular hypothalamic nucleus descending division dorsal parvicellular part
447,Paraventricular hypothalamic nucleus descending division forniceal part,PVHf,63.0,7,/997/8/343/1129/1097/467/63/447/,Paraventricular hypothalamic nucleus descending division forniceal part
455,Paraventricular hypothalamic nucleus descending division lateral parvicellular part,PVHlp,63.0,7,/997/8/343/1129/1097/467/63/455/,Paraventricular hypothalamic nucleus descending division lateral parvicellular part
464,Paraventricular hypothalamic nucleus descending division medial parvicellular part ventral zone,PVHmpv,63.0,7,/997/8/343/1129/1097/467/63/464/,Paraventricular hypothalamic nucleus descending division medial parvicellular part ventral zone
693,Ventromedial hypothalamic nucleus,VMH,467.0,6,/997/8/343/1129/1097/467/693/,Ventromedial hypothalamic nucleus
761,Ventromedial hypothalamic nucleus anterior part,VMHa,693.0,7,/997/8/343/1129/1097/467/693/761/,Ventromedial hypothalamic nucleus anterior part
769,Ventromedial hypothalamic nucleus central part,VMHc,693.0,7,/997/8/343/1129/1097/467/693/769/,Ventromedial hypothalamic nucleus central part
777,Ventromedial hypothalamic nucleus dorsomedial part,VMHdm,693.0,7,/997/8/343/1129/1097/467/693/777/,Ventromedial hypothalamic nucleus dorsomedial part
785,Ventromedial hypothalamic nucleus ventrolateral part,VMHvl,693.0,7,/997/8/343/1129/1097/467/693/785/,Ventromedial hypothalamic nucleus ventrolateral part
946,Posterior hypothalamic nucleus,PH,467.0,6,/997/8/343/1129/1097/467/946/,Posterior hypothalamic nucleus
290,Hypothalamic lateral zone,LZ,1097.0,5,/997/8/343/1129/1097/290/,Hypothalamic lateral zone
194,Lateral hypothalamic area,LHA,290.0,6,/997/8/343/1129/1097/290/194/,Lateral hypothalamic area
226,Lateral preoptic area,LPO,290.0,6,/997/8/343/1129/1097/290/226/,Lateral preoptic area
356,Preparasubthalamic nucleus,PST,290.0,6,/997/8/343/1129/1097/290/356/,Preparasubthalamic nucleus
364,Parasubthalamic nucleus,PSTN,290.0,6,/997/8/343/1129/1097/290/364/,Parasubthalamic nucleus
576073704,Perifornical nucleus,PeF,290.0,6,/997/8/343/1129/1097/290/576073704/,Perifornical nucleus
173,Retrochiasmatic area,RCH,290.0,6,/997/8/343/1129/1097/290/173/,Retrochiasmatic area
470,Subthalamic nucleus,STN,290.0,6,/997/8/343/1129/1097/290/470/,Subthalamic nucleus
614,Tuberal nucleus,TU,290.0,6,/997/8/343/1129/1097/290/614/,Tuberal nucleus
797,Zona incerta,ZI,290.0,6,/997/8/343/1129/1097/290/797/,Zona incerta
796,Dopaminergic A13 group,A13,797.0,7,/997/8/343/1129/1097/290/797/796/,Dopaminergic A13 group
804,Fields of Forel,FF,797.0,7,/997/8/343/1129/1097/290/797/804/,Fields of Forel
10671,Median eminence,ME,1097.0,5,/997/8/343/1129/1097/10671/,Median eminence
313,Midbrain,MB,343.0,3,/997/8/343/313/,Midbrain
339,Midbrain sensory related,MBsen,313.0,4,/997/8/343/313/339/,Midbrain sensory related
302,Superior colliculus sensory related,SCs,339.0,5,/997/8/343/313/339/302/,Superior colliculus sensory related
851,Superior colliculus optic layer,SCop,302.0,6,/997/8/343/313/339/302/851/,Superior colliculus optic layer
842,Superior colliculus superficial gray layer,SCsg,302.0,6,/997/8/343/313/339/302/842/,Superior colliculus superficial gray layer
834,Superior colliculus zonal layer,SCzo,302.0,6,/997/8/343/313/339/302/834/,Superior colliculus zonal layer
4,Inferior colliculus,IC,339.0,5,/997/8/343/313/339/4/,Inferior colliculus
811,Inferior colliculus central nucleus,ICc,4.0,6,/997/8/343/313/339/4/811/,Inferior colliculus central nucleus
820,Inferior colliculus dorsal nucleus,ICd,4.0,6,/997/8/343/313/339/4/820/,Inferior colliculus dorsal nucleus
828,Inferior colliculus external nucleus,ICe,4.0,6,/997/8/343/313/339/4/828/,Inferior colliculus external nucleus
580,Nucleus of the brachium of the inferior colliculus,NB,339.0,5,/997/8/343/313/339/580/,Nucleus of the brachium of the inferior colliculus
271,Nucleus sagulum,SAG,339.0,5,/997/8/343/313/339/271/,Nucleus sagulum
874,Parabigeminal nucleus,PBG,339.0,5,/997/8/343/313/339/874/,Parabigeminal nucleus
460,Midbrain trigeminal nucleus,MEV,339.0,5,/997/8/343/313/339/460/,Midbrain trigeminal nucleus
599626923,Subcommissural organ,SCO,339.0,5,/997/8/343/313/339/599626923/,Subcommissural organ
323,Midbrain motor related,MBmot,313.0,4,/997/8/343/313/323/,Midbrain motor related
381,Substantia nigra reticular part,SNr,323.0,5,/997/8/343/313/323/381/,Substantia nigra reticular part
749,Ventral tegmental area,VTA,323.0,5,/997/8/343/313/323/749/,Ventral tegmental area
607344830,Paranigral nucleus,PN,323.0,5,/997/8/343/313/323/607344830/,Paranigral nucleus
246,Midbrain reticular nucleus retrorubral area,RR,323.0,5,/997/8/343/313/323/246/,Midbrain reticular nucleus retrorubral area
128,Midbrain reticular nucleus,MRN,323.0,5,/997/8/343/313/323/128/,Midbrain reticular nucleus
539,Midbrain reticular nucleus magnocellular part,MRNm,128.0,6,/997/8/343/313/323/128/539/,Midbrain reticular nucleus magnocellular part
548,Midbrain reticular nucleus magnocellular part general,MRNmg,128.0,6,/997/8/343/313/323/128/548/,Midbrain reticular nucleus magnocellular part general
555,Midbrain reticular nucleus parvicellular part,MRNp,128.0,6,/997/8/343/313/323/128/555/,Midbrain reticular nucleus parvicellular part
294,Superior colliculus motor related,SCm,323.0,5,/997/8/343/313/323/294/,Superior colliculus motor related
26,Superior colliculus motor related deep gray layer,SCdg,294.0,6,/997/8/343/313/323/294/26/,Superior colliculus motor related deep gray layer
42,Superior colliculus motor related deep white layer,SCdw,294.0,6,/997/8/343/313/323/294/42/,Superior colliculus motor related deep white layer
17,Superior colliculus motor related intermediate white layer,SCiw,294.0,6,/997/8/343/313/323/294/17/,Superior colliculus motor related intermediate white layer
10,Superior colliculus motor related intermediate gray layer,SCig,294.0,6,/997/8/343/313/323/294/10/,Superior colliculus motor related intermediate gray layer
494,Superior colliculus motor related intermediate gray layer sublayer a,SCig-a,10.0,7,/997/8/343/313/323/294/10/494/,Superior colliculus motor related intermediate gray layer sublayer a
503,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,10.0,7,/997/8/343/313/323/294/10/503/,Superior colliculus motor related intermediate gray layer sublayer b
511,Superior colliculus motor related intermediate gray layer sublayer c,SCig-c,10.0,7,/997/8/343/313/323/294/10/511/,Superior colliculus motor related intermediate gray layer sublayer c
795,Periaqueductal gray,PAG,323.0,5,/997/8/343/313/323/795/,Periaqueductal gray
50,Precommissural nucleus,PRC,795.0,6,/997/8/343/313/323/795/50/,Precommissural nucleus
67,Interstitial nucleus of Cajal,INC,795.0,6,/997/8/343/313/323/795/67/,Interstitial nucleus of Cajal
587,Nucleus of Darkschewitsch,ND,795.0,6,/997/8/343/313/323/795/587/,Nucleus of Darkschewitsch
614454277,Supraoculomotor periaqueductal gray,Su3,795.0,6,/997/8/343/313/323/795/614454277/,Supraoculomotor periaqueductal gray
1100,Pretectal region,PRT,323.0,5,/997/8/343/313/323/1100/,Pretectal region
215,Anterior pretectal nucleus,APN,1100.0,6,/997/8/343/313/323/1100/215/,Anterior pretectal nucleus
531,Medial pretectal area,MPT,1100.0,6,/997/8/343/313/323/1100/531/,Medial pretectal area
628,Nucleus of the optic tract,NOT,1100.0,6,/997/8/343/313/323/1100/628/,Nucleus of the optic tract
634,Nucleus of the posterior commissure,NPC,1100.0,6,/997/8/343/313/323/1100/634/,Nucleus of the posterior commissure
706,Olivary pretectal nucleus,OP,1100.0,6,/997/8/343/313/323/1100/706/,Olivary pretectal nucleus
1061,Posterior pretectal nucleus,PPT,1100.0,6,/997/8/343/313/323/1100/1061/,Posterior pretectal nucleus
549009203,Retroparafascicular nucleus,RPF,1100.0,6,/997/8/343/313/323/1100/549009203/,Retroparafascicular nucleus
549009207,Intercollicular nucleus,InCo,323.0,5,/997/8/343/313/323/549009207/,Intercollicular nucleus
616,Cuneiform nucleus,CUN,323.0,5,/997/8/343/313/323/616/,Cuneiform nucleus
214,Red nucleus,RN,323.0,5,/997/8/343/313/323/214/,Red nucleus
35,Oculomotor nucleus,III,323.0,5,/997/8/343/313/323/35/,Oculomotor nucleus
549009211,Medial accesory oculomotor nucleus,MA3,323.0,5,/997/8/343/313/323/549009211/,Medial accesory oculomotor nucleus
975,Edinger-Westphal nucleus,EW,323.0,5,/997/8/343/313/323/975/,Edinger-Westphal nucleus
115,Trochlear nucleus,IV,323.0,5,/997/8/343/313/323/115/,Trochlear nucleus
606826663,Paratrochlear nucleus,Pa4,323.0,5,/997/8/343/313/323/606826663/,Paratrochlear nucleus
757,Ventral tegmental nucleus,VTN,323.0,5,/997/8/343/313/323/757/,Ventral tegmental nucleus
231,Anterior tegmental nucleus,AT,323.0,5,/997/8/343/313/323/231/,Anterior tegmental nucleus
66,Lateral terminal nucleus of the accessory optic tract,LT,323.0,5,/997/8/343/313/323/66/,Lateral terminal nucleus of the accessory optic tract
75,Dorsal terminal nucleus of the accessory optic tract,DT,323.0,5,/997/8/343/313/323/75/,Dorsal terminal nucleus of the accessory optic tract
58,Medial terminal nucleus of the accessory optic tract,MT,323.0,5,/997/8/343/313/323/58/,Medial terminal nucleus of the accessory optic tract
615,Substantia nigra lateral part,SNl,323.0,5,/997/8/343/313/323/615/,Substantia nigra lateral part
348,Midbrain behavioral state related,MBsta,313.0,4,/997/8/343/313/348/,Midbrain behavioral state related
374,Substantia nigra compact part,SNc,348.0,5,/997/8/343/313/348/374/,Substantia nigra compact part
1052,Pedunculopontine nucleus,PPN,348.0,5,/997/8/343/313/348/1052/,Pedunculopontine nucleus
165,Midbrain raphe nuclei,RAmb,348.0,5,/997/8/343/313/348/165/,Midbrain raphe nuclei
12,Interfascicular nucleus raphe,IF,165.0,6,/997/8/343/313/348/165/12/,Interfascicular nucleus raphe
100,Interpeduncular nucleus,IPN,165.0,6,/997/8/343/313/348/165/100/,Interpeduncular nucleus
607344834,Interpeduncular nucleus rostral,IPR,100.0,7,/997/8/343/313/348/165/100/607344834/,Interpeduncular nucleus rostral
607344838,Interpeduncular nucleus caudal,IPC,100.0,7,/997/8/343/313/348/165/100/607344838/,Interpeduncular nucleus caudal
607344842,Interpeduncular nucleus apical,IPA,100.0,7,/997/8/343/313/348/165/100/607344842/,Interpeduncular nucleus apical
607344846,Interpeduncular nucleus lateral,IPL,100.0,7,/997/8/343/313/348/165/100/607344846/,Interpeduncular nucleus lateral
